user_id,city,trip_date,vehicle_type,battery_capacity_kwh,battery_health_pct,distance_km,daily_trip_count,charging_frequency_per_week,charging_type,charging_duration_min,charging_station_distance_km,energy_consumed_kwh,electricity_cost_per_kwh,weather_condition,traffic_density,user_income_level,range_km_estimated,range_anxiety_risk,vehicle_type_label,state,year,month
8519d0eb-c94f-4f2e-bf15-047b10831398,Ahmedabad,2020-02-11,2W,3.58,92.69,1.0,2.0,2.0,home,247.51,,0.13,4.22,humid,0.287,middle,21.5,0.0,Two-Wheeler,Gujarat,2020.0,2.0
7283c781-17a5-4aa6-a9e3-67ccdd66971d,Hyderabad,2020-12-12,2W,3.34,,57.36,3.0,1.0,home,344.53,0.33,7.43,6.8,extreme_heat,0.308,middle,17.03,,Two-Wheeler,Telangana,2020.0,12.0
9bde565d-8ef2-427d-96e8-139758f8fa8e,Mumbai,2022-04-07,2W,2.89,,28.55,4.0,3.0,public_slow,147.9,0.41,4.25,8.8,humid,0.228,middle,17.31,0.0,Two-Wheeler,Maharashtra,2022.0,4.0
26ff28c3-c5ee-48b0-ad96-364e6f698457,Delhi,2026-09-16,,44.98,75.22,3.67,4.0,7.0,public_slow,167.09,0.09,0.47,9.25,,0.403,middle,242.89,0.0,,Delhi,2026.0,9.0
4dc28261-9c5b-4c2c-8f63-bcd1afaeb523,,2026-04-06,4W,43.73,81.97,12.19,2.0,5.0,home,333.41,1.9,2.13,9.29,clear,0.295,low,262.37,0.0,Four-Wheeler,,2026.0,4.0
6b5a303d-77de-4ce6-ae0e-22b9a2380c5e,Chennai,2025-09-03,4W,41.54,86.08,37.91,1.0,4.0,public_fast,56.66,3.0,5.83,9.28,extreme_heat,0.131,,211.84,0.0,Four-Wheeler,Tamil Nadu,2025.0,9.0
19bd05eb-f5ae-4dec-a530-480943936e6e,Pune,2026-11-06,4W,41.63,79.15,23.58,3.0,5.0,public_slow,212.51,1.56,2.74,10.08,extreme_heat,0.445,middle,212.32,0.0,Four-Wheeler,Maharashtra,2026.0,11.0
f71ba311-96fc-4e4a-853e-39b99c2a5dc3,Chennai,2023-11-05,2W,3.28,79.2,36.3,4.0,4.0,public_fast,,2.59,6.51,8.67,clear,0.375,low,19.7,0.0,Two-Wheeler,Tamil Nadu,2023.0,11.0
818cd118-dd24-42db-98a2-ee7ad7c2467a,Hyderabad,2025-06-14,4W,41.3,75.0,35.8,2.0,6.0,public_slow,159.41,0.07,5.38,7.89,humid,0.193,middle,247.82,1.0,Four-Wheeler,Telangana,2025.0,6.0
fed2d020-2e5f-43c4-b63d-0234eea4e62f,Pune,2020-12-18,3W,7.88,99.1,11.69,4.0,2.0,public_fast,74.45,0.99,2.23,6.13,humid,0.566,low,47.27,0.0,Three-Wheeler,Maharashtra,2020.0,12.0
92952e40-995d-4cc5-9345-c47f5ce6cdf4,Ahmedabad,,2W,3.58,76.14,27.72,4.0,4.0,home,432.86,1.85,4.2,9.2,extreme_heat,0.355,low,18.27,0.0,Two-Wheeler,Gujarat,,
22e39be7-0290-427c-952f-1d4409b3bb4e,Mumbai,2026-07-07,4W,43.89,76.24,12.73,2.0,,public_fast,56.6,1.16,2.49,9.05,extreme_heat,0.28,middle,223.85,0.0,Four-Wheeler,Maharashtra,2026.0,7.0
674ccb71-cf4f-4a6e-9c77-be61dc629367,Ahmedabad,2023-06-29,3W,7.16,87.32,32.2,2.0,2.0,home,311.39,1.05,4.54,8.58,extreme_heat,0.667,low,36.5,0.0,Three-Wheeler,Gujarat,2023.0,6.0
eea8e390-4329-4be4-b656-22163b7eebe6,Ahmedabad,2020-04-19,2W,3.94,104.72,17.67,2.0,1.0,public_slow,185.64,4.12,2.76,4.73,clear,0.327,middle,23.65,1.0,Two-Wheeler,Gujarat,2020.0,4.0
fbba3dac-2246-4044-95c6-88ba9f6d6c8c,Mumbai,2023-08-20,2W,2.9,94.95,8.33,1.0,3.0,public_fast,64.11,,1.31,7.62,extreme_heat,0.211,middle,14.81,0.0,Two-Wheeler,Maharashtra,2023.0,8.0
c07d7bf9-eb5a-448a-b16c-d1712519ad78,Bangalore,2021-04-13,3W,8.12,89.12,,2.0,3.0,public_fast,55.58,1.34,,6.16,extreme_heat,0.078,high,41.42,,Three-Wheeler,Karnataka,2021.0,4.0
7935a9a4-c281-4c65-b286-14367c7fece3,Chennai,2019-04-29,3W,8.88,,62.34,3.0,2.0,home,330.96,1.25,3.42,4.44,rainy,0.288,low,47.97,0.0,Three-Wheeler,Tamil Nadu,2019.0,4.0
93c6fffe-53ce-45c5-8810-a1ff0e0ba330,Mumbai,2023-07-30,2W,3.17,83.96,20.27,,3.0,home,267.49,2.57,3.28,8.63,extreme_heat,0.291,high,16.19,0.0,Two-Wheeler,Maharashtra,2023.0,7.0
2a5944e5-add2-404c-99af-7bf44e5256c8,Pune,2020-09-22,4W,38.16,92.86,26.29,1.0,1.0,public_fast,1.57,0.13,3.55,6.94,humid,0.245,middle,228.99,0.0,Four-Wheeler,Maharashtra,2020.0,9.0
3c1b1265-2c1c-4322-8193-51206c326b3f,Delhi,2024-04-18,2W,3.03,81.76,24.12,4.0,3.0,home,336.15,4.2,4.22,7.79,extreme_heat,0.181,low,15.45,1.0,Two-Wheeler,Delhi,2024.0,4.0
5c43d8eb-be58-4107-a8a1-eaaa9df3cd59,Ahmedabad,2020-07-13,2W,2.22,101.42,23.83,2.0,2.0,public_fast,,0.46,5.72,6.8,humid,0.097,high,13.31,0.0,Two-Wheeler,Gujarat,2020.0,7.0
32d157a8-4390-47e8-9ee8-3986bdcc0eeb,Bangalore,2019-01-11,3W,8.2,101.81,45.53,2.0,3.0,public_slow,201.47,0.76,8.04,6.77,extreme_heat,0.198,high,41.82,0.0,Three-Wheeler,Karnataka,2019.0,1.0
89c8077f-418d-4bc0-873b-e44db1b2290d,Bangalore,2024-06-06,2W,2.8,80.22,31.35,2.0,6.0,public_slow,137.3,2.01,6.52,8.52,extreme_heat,0.446,middle,14.27,1.0,Two-Wheeler,Karnataka,2024.0,6.0
3db4e930-1766-45c4-ae8c-c69bc9afdf0b,Chennai,2021-02-11,2W,2.87,,21.0,4.0,4.0,public_fast,64.48,0.75,2.87,6.19,rainy,0.337,high,15.51,0.0,Two-Wheeler,Tamil Nadu,2021.0,2.0
1e001af7-0112-4d83-a232-df5c85c84ccb,,2022-07-27,2W,2.94,80.39,15.88,2.0,4.0,public_fast,59.54,1.2,2.35,6.5,extreme_heat,,high,,0.0,Two-Wheeler,,2022.0,7.0
db91d9df-a5e0-4d58-9037-ac911ee72d49,Delhi,2026-04-24,2W,3.63,71.41,43.66,4.0,5.0,home,373.51,0.14,6.95,9.54,rainy,0.42,middle,19.59,1.0,Two-Wheeler,Delhi,2026.0,4.0
9a1e0227-67c8-48d9-ba2f-8c4156c040a0,Ahmedabad,2020-02-16,4W,38.71,99.93,17.88,1.0,3.0,home,219.24,4.1,2.66,6.63,extreme_heat,0.437,low,197.4,0.0,Four-Wheeler,Gujarat,2020.0,2.0
ac1552b4-1982-4948-8757-5d2046c65b1e,Delhi,2026-05-05,2W,3.33,72.94,37.51,2.0,5.0,public_fast,73.01,0.96,6.86,8.53,humid,0.2,middle,20.0,1.0,Two-Wheeler,Delhi,2026.0,5.0
f95c5d21-debe-4bc9-9ee3-6c5bf732e065,Ahmedabad,2019-11-25,2W,2.95,101.66,27.86,2.0,2.0,public_slow,162.58,4.12,4.39,6.51,extreme_heat,0.165,high,15.07,1.0,Two-Wheeler,Gujarat,2019.0,11.0
8bb0cfe7-9f60-406f-b5f1-d0a21a47d361,Ahmedabad,2024-06-21,3W,7.35,80.45,26.38,4.0,2.0,public_slow,168.15,0.41,4.47,6.89,clear,0.291,low,44.13,0.0,Three-Wheeler,Gujarat,2024.0,6.0
fb9051cf-5ccc-49dd-a496-05d1c3477499,Delhi,2022-03-23,3W,7.83,91.35,42.43,5.0,2.0,public_fast,64.77,,5.68,8.48,clear,0.278,middle,46.99,0.0,Three-Wheeler,Delhi,2022.0,3.0
3f985a5a-f9ed-49fc-8e55-02c95e503d2a,Pune,2020-02-16,2W,2.82,101.43,28.45,1.0,4.0,public_fast,37.74,0.97,3.48,,clear,0.513,low,16.94,0.0,Two-Wheeler,Maharashtra,2020.0,2.0
346c9f49-ef62-42a6-a7d9-75d42837527d,Bangalore,2022-04-16,2W,2.91,91.62,33.27,1.0,3.0,home,401.7,0.3,5.76,6.88,rainy,0.338,middle,15.73,0.0,Two-Wheeler,Karnataka,2022.0,4.0
8115e352-0390-41cf-9c92-dba678761e68,Delhi,2021-01-07,2W,1.97,96.26,6.4,2.0,2.0,public_slow,153.22,1.7,1.55,6.8,extreme_heat,0.294,middle,10.03,0.0,Two-Wheeler,Delhi,2021.0,1.0
7eb674f0-9c1b-4efa-b738-a63fc212798d,Delhi,2025-07-16,,3.06,81.2,35.07,4.0,5.0,public_slow,149.92,9.87,6.26,8.68,humid,0.153,middle,,1.0,,Delhi,2025.0,7.0
51d26231-767d-4b16-9e0e-59a93e01b09e,Bangalore,2024-03-20,3W,7.35,78.11,1.0,3.0,5.0,home,289.11,0.12,0.13,9.27,clear,0.55,middle,44.08,0.0,Three-Wheeler,Karnataka,2024.0,3.0
51dcf909-d0d8-4c66-aab5-b654e5b0bf55,Bangalore,2025-08-03,3W,8.9,80.66,11.63,2.0,2.0,public_fast,45.62,2.27,1.62,8.79,humid,0.105,middle,53.38,0.0,Three-Wheeler,Karnataka,2025.0,8.0
b7a574e4-fb0b-4ab1-ae72-0fcc264fb081,Ahmedabad,2023-04-25,2W,2.13,89.03,36.38,2.0,4.0,home,338.2,1.33,6.67,8.06,extreme_heat,0.16,middle,10.88,0.0,Two-Wheeler,Gujarat,2023.0,4.0
3c1719ad-475c-4160-a5af-60043869d8e2,Bangalore,2026-11-04,2W,3.05,79.8,9.58,2.0,6.0,public_slow,145.35,0.73,1.67,10.47,extreme_heat,0.188,low,15.54,0.0,Two-Wheeler,Karnataka,2026.0,11.0
1893aed0-250e-4480-b2db-fac740491812,Ahmedabad,2026-09-10,3W,9.43,81.64,32.33,4.0,3.0,home,258.41,0.37,6.61,7.66,extreme_heat,0.336,high,48.11,0.0,Three-Wheeler,Gujarat,2026.0,9.0
597493a0-91a5-4f7a-b45b-2edcbd1f8d7f,Hyderabad,2021-07-31,4W,38.93,92.46,36.69,1.0,4.0,home,383.74,0.91,4.65,6.44,rainy,0.158,middle,210.2,0.0,Four-Wheeler,Telangana,2021.0,7.0
caa661c9-7b88-4df0-bdfe-7c94cc34cceb,Chennai,,4W,37.69,78.77,7.8,2.0,5.0,public_slow,160.97,0.05,1.36,9.4,clear,0.335,high,226.14,0.0,Four-Wheeler,Tamil Nadu,,
536debcf-6eb5-4aa3-a2c6-efc7937b9d47,Ahmedabad,2022-06-19,2W,3.8,93.8,20.57,1.0,4.0,public_slow,166.65,1.56,3.33,8.67,humid,,middle,22.8,0.0,Two-Wheeler,Gujarat,2022.0,6.0
8d3cb9d4-2a70-473e-afea-b3f3f171a44a,Bangalore,2022-04-23,3W,6.82,98.86,28.76,2.0,3.0,home,373.66,6.79,7.15,6.44,rainy,0.152,low,36.83,1.0,Three-Wheeler,Karnataka,2022.0,4.0
e2f05684-3280-4327-bda7-23ed01a92ba9,Hyderabad,2023-02-07,3W,8.75,82.64,28.59,3.0,6.0,public_fast,41.61,1.94,5.15,5.47,rainy,0.199,low,47.24,0.0,Three-Wheeler,Telangana,2023.0,2.0
0327201a-04dd-43bd-9fb0-6df73902452e,Ahmedabad,2024-05-27,2W,2.36,84.85,16.48,2.0,2.0,public_fast,64.82,3.16,2.49,8.77,clear,0.49,middle,14.17,1.0,Two-Wheeler,Gujarat,2024.0,5.0
db4fc0e1-424f-4149-b59f-03916b99e38a,Ahmedabad,,3W,7.63,95.89,24.56,2.0,4.0,public_slow,177.94,1.43,2.82,5.23,extreme_heat,0.386,high,38.91,0.0,Three-Wheeler,Gujarat,,
537959b8-c573-4901-9360-cf2cb0d734a6,Mumbai,2023-02-07,3W,7.73,93.97,19.95,1.0,4.0,home,389.52,5.22,3.33,9.17,humid,0.189,middle,46.38,,Three-Wheeler,Maharashtra,2023.0,2.0
ffbf9be3-0b57-4fc4-85f0-8d31b86e307a,Chennai,2026-07-18,3W,7.61,84.62,39.21,2.0,4.0,public_slow,196.28,0.02,7.18,8.53,extreme_heat,0.13,high,38.82,0.0,Three-Wheeler,Tamil Nadu,2026.0,7.0
84bdff5f-c82c-471d-8e08-aaaae4ac38e6,Chennai,2020-03-19,2W,3.43,99.58,35.73,4.0,2.0,home,264.37,1.34,6.12,7.2,humid,0.404,high,20.57,0.0,Two-Wheeler,Tamil Nadu,2020.0,3.0
4ae839df-e46e-4f5e-9cf4-25052bb2689b,Chennai,2019-09-16,4W,36.28,96.62,22.83,3.0,1.0,public_slow,167.68,0.1,3.91,4.11,humid,0.186,middle,217.65,0.0,Four-Wheeler,Tamil Nadu,2019.0,9.0
adc1dc19-dba0-4812-b9d1-afc80aaab2ca,,2019-07-05,2W,2.65,95.01,13.55,1.0,2.0,public_fast,47.4,2.05,2.24,5.85,clear,0.4,low,15.87,0.0,Two-Wheeler,,2019.0,7.0
6108ee66-84f6-4c5d-a8c3-b0b28a828284,Pune,2020-07-09,2W,3.14,103.8,5.37,3.0,1.0,public_slow,187.35,3.46,0.86,8.3,extreme_heat,0.59,middle,16.01,0.0,Two-Wheeler,Maharashtra,2020.0,7.0
58e895c1-bc13-47ef-9d85-3afc2feb27c2,Chennai,2023-08-27,2W,3.68,82.22,25.98,3.0,,public_fast,77.8,0.76,4.33,6.17,extreme_heat,0.31,high,18.79,0.0,Two-Wheeler,Tamil Nadu,2023.0,8.0
2e00cd93-bf9d-4e39-b0d0-c34f85856e65,Bangalore,2026-09-28,2W,3.0,77.36,27.33,2.0,6.0,public_fast,42.66,3.11,4.68,8.84,rainy,0.169,high,16.17,1.0,Two-Wheeler,Karnataka,2026.0,9.0
bb87d65e-de06-45a3-b074-4c7c93982275,Bangalore,2026-09-09,3W,8.94,77.87,36.34,4.0,5.0,public_slow,259.27,2.86,5.97,11.07,humid,0.063,low,53.67,0.0,Three-Wheeler,Karnataka,2026.0,9.0
c4229325-05f6-4c84-b3a9-a5b0bfc891a1,Ahmedabad,2020-05-15,4W,40.99,93.91,20.26,3.0,3.0,home,372.23,0.47,4.41,6.36,rainy,,middle,221.33,0.0,Four-Wheeler,Gujarat,2020.0,5.0
284002d2-c0af-4a60-a06c-1a0a6d828e2e,Mumbai,2019-03-29,3W,6.58,106.18,,1.0,1.0,home,328.95,0.7,3.17,,rainy,0.494,middle,35.55,0.0,Three-Wheeler,Maharashtra,2019.0,3.0
de727157-5c77-42cf-a3c9-9529a14a12bf,Delhi,2025-03-20,3W,7.1,,41.88,1.0,3.0,home,398.56,0.24,9.84,8.1,humid,0.466,middle,42.59,0.0,Three-Wheeler,Delhi,2025.0,3.0
b954b249-7689-47f2-b3a5-a0a981b32638,Mumbai,2025-09-07,2W,3.06,74.37,7.99,2.0,4.0,home,141.67,1.46,1.66,9.78,,0.019,middle,16.52,0.0,Two-Wheeler,Maharashtra,2025.0,9.0
86091da1-04fb-42f9-a16a-5fbe37b3b2e1,Chennai,2020-03-26,4W,45.57,100.58,35.77,2.0,2.0,home,301.18,0.86,5.12,7.17,clear,0.264,low,273.43,0.0,Four-Wheeler,Tamil Nadu,2020.0,3.0
89da9d78-5a20-4e04-9e00-2e3b0f7c1a7b,Bangalore,2025-08-08,2W,2.32,85.35,35.15,1.0,2.0,public_fast,41.27,1.28,5.84,8.6,clear,0.245,low,13.95,0.0,Two-Wheeler,Karnataka,2025.0,8.0
22c9395d-ad2b-4e4f-9390-426a220ae7a5,Chennai,2020-04-10,2W,3.12,90.7,15.75,2.0,2.0,public_fast,53.65,0.98,3.26,7.78,humid,0.316,middle,18.69,0.0,Two-Wheeler,Tamil Nadu,2020.0,4.0
33eeae36-c177-4f24-a4c3-532a6b065115,Delhi,2024-08-25,4W,44.24,88.19,21.45,5.0,4.0,home,189.86,6.34,4.88,8.83,humid,0.458,middle,265.46,0.0,Four-Wheeler,Delhi,2024.0,8.0
152b7fbd-aa15-47d3-b4ec-733defe47a7e,Pune,2019-09-07,4W,40.92,110.12,25.1,2.0,1.0,public_fast,52.85,1.18,3.89,5.82,clear,0.538,middle,245.54,0.0,Four-Wheeler,Maharashtra,2019.0,9.0
75ceb460-fe5d-4e35-a8a5-0c9bf8d25d63,Mumbai,2019-10-29,2W,3.19,100.24,,3.0,1.0,home,202.96,0.35,3.84,5.28,clear,0.249,low,19.11,0.0,Two-Wheeler,Maharashtra,2019.0,10.0
104299a8-0524-4b4c-9964-7ef45f8efce5,Hyderabad,2025-07-25,3W,7.81,85.6,5.6,2.0,4.0,public_fast,69.45,2.01,1.06,10.48,humid,0.261,middle,46.85,0.0,Three-Wheeler,Telangana,2025.0,7.0
d9a11700-32ad-4c60-9ebe-5f7415986e2d,Ahmedabad,2020-02-11,3W,6.92,99.35,35.71,2.0,2.0,public_slow,145.08,5.04,6.67,6.48,rainy,0.221,middle,37.35,1.0,Three-Wheeler,Gujarat,2020.0,2.0
73013149-f0ed-4506-a2cb-099022bbd95c,Bangalore,2023-08-22,4W,46.61,95.1,15.99,1.0,2.0,public_fast,,0.43,3.58,7.32,extreme_heat,0.259,middle,237.69,0.0,Four-Wheeler,Karnataka,2023.0,8.0
c683315a-fcfb-436c-8642-b41abf4cc28d,Chennai,2022-07-04,2W,3.02,92.07,22.16,1.0,1.0,home,,5.85,3.81,8.05,extreme_heat,0.726,low,15.38,1.0,Two-Wheeler,Tamil Nadu,2022.0,7.0
c458a3bc-4cfd-486c-95e6-438b370c0904,Pune,2020-01-17,2W,3.46,96.36,,3.0,1.0,public_slow,179.52,0.14,7.93,5.25,humid,0.358,high,20.76,0.0,Two-Wheeler,Maharashtra,2020.0,1.0
dfd97075-e78d-4ff7-9455-9b72186fa278,Hyderabad,2025-07-30,3W,8.71,88.33,19.47,3.0,4.0,public_slow,218.31,0.08,3.07,10.04,clear,0.612,middle,52.26,0.0,Three-Wheeler,Telangana,2025.0,7.0
719ebbe1-f170-4fe9-afed-146d491cefa1,Ahmedabad,2023-09-29,4W,37.56,84.62,25.51,4.0,2.0,home,234.85,0.79,3.72,8.68,humid,0.123,middle,225.38,0.0,Four-Wheeler,Gujarat,2023.0,9.0
c1d298f9-5664-4d02-acc4-7eb37a0f858c,Hyderabad,2025-06-25,2W,3.29,79.7,7.97,3.0,6.0,public_slow,111.2,1.75,1.2,8.4,extreme_heat,0.39,low,16.78,0.0,Two-Wheeler,Telangana,2025.0,6.0
8b795457-b2ad-48bb-99e7-30e96135f432,Bangalore,2025-03-28,2W,2.25,87.26,10.03,3.0,4.0,public_fast,65.0,5.08,1.42,11.0,rainy,0.568,high,12.14,1.0,Two-Wheeler,Karnataka,2025.0,3.0
6be2d021-acf7-4193-b254-036a82630ae0,Hyderabad,2025-12-21,3W,8.92,79.89,,3.0,4.0,public_slow,201.6,1.65,5.86,7.7,clear,0.086,middle,53.54,0.0,Three-Wheeler,Telangana,2025.0,12.0
16f9d47e-7cd0-40b5-bc71-bba13627bf2a,Bangalore,2026-10-11,2W,3.33,73.54,19.19,3.0,,public_fast,76.98,2.44,3.1,9.21,humid,0.258,high,20.01,1.0,Two-Wheeler,Karnataka,2026.0,10.0
fcd35670-7088-4e2f-bcbc-2a893c82ba33,Ahmedabad,2021-01-13,2W,3.66,103.1,25.6,2.0,2.0,public_slow,190.76,4.1,3.63,7.24,extreme_heat,0.53,low,18.67,1.0,Two-Wheeler,Gujarat,2021.0,1.0
78f8561a-8981-4bb0-967d-632e971196c8,Mumbai,2019-05-06,3W,8.62,103.42,4.51,1.0,3.0,home,315.68,1.94,0.62,5.63,extreme_heat,0.397,middle,43.95,0.0,Three-Wheeler,Maharashtra,2019.0,5.0
dc9a02ea-07f1-4a11-8667-4c870205d475,Bangalore,2023-02-24,3W,7.13,84.57,22.73,2.0,3.0,public_slow,217.28,2.05,3.19,9.81,clear,0.18,,42.79,0.0,Three-Wheeler,Karnataka,2023.0,2.0
d9670ec0-f899-4ba4-b0b7-29e9cf0cc9c6,Mumbai,2025-12-05,3W,9.45,80.2,5.11,3.0,4.0,public_fast,65.21,0.24,0.68,8.04,extreme_heat,0.233,,48.19,0.0,Three-Wheeler,Maharashtra,2025.0,12.0
2f2f02e9-8181-4fdf-bf88-437755307f0c,Pune,2023-12-16,2W,2.69,84.79,50.52,1.0,2.0,,113.55,6.92,9.57,7.17,clear,0.244,low,16.16,1.0,Two-Wheeler,Maharashtra,2023.0,12.0
8cfe6345-9554-4e4c-af5e-26ad8a24d2fe,Chennai,2026-08-09,3W,8.18,76.27,20.93,4.0,7.0,public_slow,233.62,0.75,3.14,8.2,humid,0.278,low,49.06,0.0,Three-Wheeler,Tamil Nadu,2026.0,8.0
cc4fe8a4-1343-4a9f-bf0b-a26bbd1517d2,Mumbai,2025-09-20,2W,2.23,80.93,29.15,3.0,6.0,public_fast,74.49,6.32,4.09,8.14,rainy,0.704,middle,12.05,1.0,Two-Wheeler,Maharashtra,2025.0,9.0
a79b85f5-2668-4585-b457-242c2d039f93,Bangalore,2022-03-31,2W,2.83,93.82,9.71,2.0,3.0,public_fast,56.51,2.57,1.61,7.73,extreme_heat,0.383,low,14.45,0.0,Two-Wheeler,Karnataka,2022.0,3.0
fc0502a8-3916-4877-86cf-ce1ec866f808,Delhi,2026-11-22,3W,7.91,86.84,44.36,2.0,6.0,public_slow,141.07,0.57,7.48,9.86,humid,0.442,low,47.48,1.0,Three-Wheeler,Delhi,2026.0,11.0
63edbae3-9c9b-4e79-9e6f-1e24a8b1e1a7,Pune,2019-06-23,2W,2.64,103.41,47.31,3.0,1.0,home,314.36,2.72,7.69,6.5,humid,0.511,middle,15.85,0.0,Two-Wheeler,Maharashtra,2019.0,6.0
73f15034-5481-4ad4-93e0-3734cd11be4b,Chennai,2026-12-16,2W,,78.07,15.71,3.0,5.0,home,345.99,1.21,3.37,7.78,extreme_heat,0.278,low,19.67,1.0,Two-Wheeler,Tamil Nadu,2026.0,12.0
d8546530-5d1f-492a-bf6c-c992b01c5c83,Pune,2025-12-06,4W,,78.97,50.79,3.0,6.0,public_fast,44.67,5.24,8.12,8.45,clear,0.477,middle,260.79,1.0,Four-Wheeler,Maharashtra,2025.0,12.0
7c99ba8c-a529-4624-826c-697831fc1c71,Hyderabad,2023-11-20,2W,2.81,96.75,9.73,3.0,3.0,home,,0.68,1.98,8.54,extreme_heat,0.098,,14.34,0.0,Two-Wheeler,Telangana,2023.0,11.0
45138702-6390-4651-8279-7eaecac71544,Bangalore,2021-06-26,3W,7.17,108.75,43.67,1.0,1.0,home,220.65,5.66,6.18,7.48,clear,0.488,middle,43.05,1.0,Three-Wheeler,Karnataka,2021.0,6.0
1d203371-5509-4fb8-89c4-124dce729655,Bangalore,2022-12-02,3W,5.86,84.0,25.21,1.0,3.0,public_slow,213.88,2.24,3.85,7.67,rainy,,low,31.64,0.0,Three-Wheeler,Karnataka,2022.0,12.0
ed403e55-53e3-4e26-a052-cea628959434,Delhi,2021-03-19,3W,7.08,91.91,20.57,,3.0,public_slow,216.74,0.22,3.37,5.75,clear,0.299,low,42.49,0.0,Three-Wheeler,Delhi,2021.0,3.0
,Pune,2024-07-16,3W,6.47,77.91,34.0,5.0,4.0,public_slow,156.28,1.12,4.32,7.76,extreme_heat,0.113,middle,33.01,0.0,Three-Wheeler,Maharashtra,2024.0,7.0
f6f6caad-8aa9-4896-8314-0dab27379450,Chennai,2026-03-18,4W,41.95,74.66,33.02,,2.0,public_fast,60.07,0.82,5.13,9.83,humid,0.377,low,251.69,0.0,Four-Wheeler,Tamil Nadu,2026.0,3.0
,Chennai,2023-12-17,2W,2.6,85.64,5.73,1.0,3.0,public_fast,63.54,2.33,0.91,5.32,clear,0.135,low,15.58,0.0,Two-Wheeler,Tamil Nadu,2023.0,12.0
d4c45e2e-6868-4d71-8588-43a747d73519,Pune,2024-03-06,2W,3.88,86.86,30.84,2.0,4.0,,84.47,1.26,5.3,9.6,humid,0.153,low,23.28,0.0,Two-Wheeler,Maharashtra,2024.0,3.0
cccb9f67-44d1-4260-ad36-217241a2cc6b,Hyderabad,2020-01-05,3W,7.3,95.62,39.11,2.0,,public_fast,60.89,11.74,,6.69,extreme_heat,0.118,middle,37.24,1.0,Three-Wheeler,Telangana,2020.0,1.0
90d6c86c-968c-42c1-a1aa-adacfb8a27ef,Pune,2019-06-18,4W,43.1,96.82,7.16,3.0,1.0,public_slow,172.62,0.49,1.24,5.4,rainy,0.016,low,232.73,,Four-Wheeler,Maharashtra,2019.0,6.0
1f3cf571-62fb-4abc-bbda-2b91afed890f,Mumbai,2020-09-09,2W,4.06,98.34,47.7,2.0,3.0,public_fast,68.29,2.71,8.58,,clear,0.317,middle,24.33,0.0,Two-Wheeler,Maharashtra,2020.0,9.0
7293d172-0e8f-42d2-848e-fc4435aed717,Chennai,2021-10-11,2W,2.76,95.48,31.95,4.0,3.0,public_fast,66.23,1.28,6.37,8.7,rainy,0.258,low,14.91,0.0,Two-Wheeler,Tamil Nadu,2021.0,10.0
e1e41ca4-ad82-4395-8f1a-aecb133e750a,Pune,2023-05-06,3W,8.93,84.85,9.88,4.0,3.0,public_slow,152.5,2.15,1.85,8.85,clear,0.332,middle,53.6,0.0,Three-Wheeler,Maharashtra,2023.0,5.0
ea73b7a7-0b5b-4b3a-a046-eb10f151827d,Bangalore,2019-09-27,2W,3.43,94.54,,3.0,2.0,public_slow,202.13,,5.44,4.82,extreme_heat,0.213,low,17.48,0.0,Two-Wheeler,Karnataka,2019.0,9.0
97b608ab-91ff-4231-aeb9-d015ba98b1e8,Hyderabad,2026-05-13,4W,42.69,82.56,36.39,1.0,4.0,public_fast,88.69,2.2,5.45,9.04,,0.225,middle,256.12,0.0,Four-Wheeler,Telangana,2026.0,5.0
9aef37bd-33d1-4c0c-a6f6-0921cc25682e,Bangalore,2022-12-03,4W,38.49,89.35,35.98,2.0,3.0,public_slow,192.65,3.9,6.1,7.97,extreme_heat,0.046,low,196.3,0.0,Four-Wheeler,Karnataka,2022.0,12.0
13014af9-5701-4ae3-8353-8488994c9268,Bangalore,2019-12-14,3W,7.5,106.07,16.04,4.0,1.0,public_slow,205.62,0.08,2.51,4.8,humid,0.308,high,44.98,0.0,Three-Wheeler,Karnataka,2019.0,12.0
a874368e-6263-457b-b37f-b4a90974cda5,Hyderabad,2026-09-08,2W,3.55,89.06,121.07,2.0,5.0,public_slow,221.8,0.52,6.02,9.64,extreme_heat,0.15,middle,18.08,1.0,Two-Wheeler,Telangana,2026.0,9.0
84c97e1a-331e-4bd4-877e-f1d6d9523619,Delhi,2022-06-19,4W,40.8,89.97,33.41,3.0,2.0,public_fast,62.82,2.25,6.76,8.62,extreme_heat,0.415,low,208.06,0.0,Four-Wheeler,Delhi,2022.0,6.0
2411561e-9dc9-4cec-a6e7-06c8b86edfd7,Mumbai,2020-09-26,,3.74,106.81,25.06,3.0,3.0,home,380.49,1.21,3.6,5.76,clear,0.307,middle,22.44,0.0,,Maharashtra,2020.0,9.0
f96f7ccc-254c-4cb2-a191-fc4a12130d87,Delhi,2025-12-06,3W,8.47,84.62,44.96,1.0,5.0,home,329.99,5.08,5.8,8.02,rainy,0.648,low,45.76,1.0,Three-Wheeler,Delhi,2025.0,12.0
bb0ad480-fffb-4cbf-842c-04b0950c0421,Ahmedabad,2026-01-02,4W,47.87,76.67,22.74,3.0,5.0,public_slow,161.93,3.98,3.9,9.7,extreme_heat,0.138,low,244.11,1.0,Four-Wheeler,Gujarat,2026.0,1.0
